,TARIH,FONKODU,FONUNVAN,FIYAT,TEDPAYSAYISI,KISISAYISI,PORTFOYBUYUKLUK,BORSABULTENFIYAT
1249,1688688000000,YYO,YAPI KREDİ PORTFÖY ODEABANK BEŞİNCİ SERBEST ( DÖVİZ) ÖZEL FON,0.0,0.0,0.0,0.0,-
1250,1688688000000,YZC,YAPI KREDİ PORTFÖY FİNTECH VE BLOCKCHAİN TEKNOLOJİLERİ DEĞİŞKEN FON,1.117242,44365892.0,4286.0,49567435.55,-
1251,1688688000000,YZF,YAPI KREDİ PORTFÖY PY ERENKÖY  SERBEST (DÖVIZ) ÖZEL FON,30.458834,22000000.0,1.0,670094352.87,-
1252,1688688000000,YZG,YAPI KREDİ PORTFÖY GÜMÜŞ FON SEPETİ FONU,2.735036,534485645.0,21136.0,1461837393.96,-
1253,1688688000000,YZH,TEB PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),3.440062,27675033.0,1449.0,95203833.47,-
1254,1688688000000,YZK,YAPI KREDİ PORTFÖY KALAMIŞ SERBEST FON,3.374772,110064037.0,378.0,371441044.19,-
1255,1688688000000,YZL,YAPI KREDİ PORTFÖY PY ÇAMLICA SERBEST ÖZEL FON,1.520216,84295279.0,14.0,128147064.97,-
1256,1688688000000,YZM,YAPI KREDİ PORTFÖY PY BEYLERBEYİ SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0.0,0.0,-
1257,1688688000000,ZAY,KT PORTFÖY SEPET HESAP PARA PİYASASI KATILIM (TL) FONU,1.61215,24895613.0,429.0,40135452.78,-
1258,1688688000000,ZBD,ZİRAAT PORTFÖY DENGELİ DEĞİŞKEN FON,273.084134,425004.389,1929.0,116061958.63,-
1259,1688688000000,ZBJ,ZİRAAT PORTFÖY BAŞAK PARA PİYASASI (TL) FONU,1.383962,366372594.0,859.0,507045725.77,-
1260,1688688000000,ZBN,ZİRAAT PORTFÖY ONBİRİNCİ SERBEST (TL) FON,5.278574,23732595.0,57.0,125274269.13,-
1261,1688688000000,ZBO,ZİRAAT PORTFÖY İKİNCİ KATILIM SERBEST (TL) FON,1.263913,549070.0,2.0,693976.78,-
1262,1688688000000,ZBZ,ZİRAAT PORTFÖY GÜLLÜ SERBEST (DÖVİZ) ÖZEL FON,27.206715,5249835.0,1.0,142830762.38,-
1263,1688688000000,ZCA,ZİRAAT PORTFÖY ÖPY BİRİNCİ SERBEST (TL) ÖZEL FON,1.159556,462175006.0,1.0,535917740.98,-
1264,1688688000000,ZCB,ZİRAAT PORTFÖY MGN SERBEST (DÖVİZ) ÖZEL FON,29.215839,3952005.0,3.0,115461141.57,-
1265,1688688000000,ZCC,ZİRAAT PORTFÖY DURUSU SERBEST (DÖVİZ) ÖZEL FON,29.90824,3959813.0,2.0,118431038.3,-
1266,1688688000000,ZCD,ZİRAAT PORTFÖY ALTINCI SERBEST (TL) FON,1.285265,252442971.0,25.0,324456064.34,-
1267,1688688000000,ZCE,ZİRAAT PORTFÖY YEDİNCİ SERBEST (TL) FON,1.247557,5175212563.0,1.0,6456374636.26,-
1268,1688688000000,ZCF,ZİRAAT PORTFÖY SEKİZİNCİ SERBEST (TL) FON,1.137708,156282970.0,1.0,177804307.86,-
1269,1688688000000,ZCG,ZİRAAT PORTFÖY DOKUZUNCU SERBEST (TL) FON,1.245302,55817000.0,1.0,69508997.08,-
1270,1688688000000,ZCH,ZİRAAT PORTFÖY ONUNCU SERBEST (TL) FON,1.34058,80780036.0,2.0,108292067.19,-
1271,1688688000000,ZCI,ZİRAAT PORTFÖY BURSA SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0.0,0.0,-
1272,1688688000000,ZCN,ZİRAAT PORTFÖY EMTİA FON SEPETİ FONU,1.353626,168620600.0,3858.0,228249217.73,-
1273,1688688000000,ZCV,ZİRAAT PORTFÖY İSTANBUL SERBEST (DÖVİZ) ÖZEL FON,28.124686,955705.0,1.0,26878902.68,-
1274,1688688000000,ZDD,ZİRAAT PORTFÖY TEMKİNLİ DEĞİŞKEN FON,2.252116,19921235.0,772.0,44864928.76,-
1275,1688688000000,ZDK,ZİRAAT PORTFÖY ÖPY DÖRDÜNCÜ KATILIM SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,26.570131,240518468.0,4.0,6390607101.76,-
1276,1688688000000,ZDZ,ZİRAAT PORTFÖY AGRESİF DEĞİŞKEN FON,5.279842,93816433.0,8469.0,495335983.91,-
1277,1688688000000,ZFB,AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON,1.563492,54656711.0,6958.0,85455329.79,-
1278,1688688000000,ZFH,ZİRAAT PORTFÖY İVME KATILIM SERBEST ÖZEL FON,1.793072,96404999.0,1.0,172861145.16,-
1279,1688688000000,ZFZ,ZİRAAT PORTFÖY ANKARA SERBEST (DÖVİZ) ÖZEL FON,28.821299,245873895.0,3.0,7086405017.25,-
1280,1688688000000,ZJB,ZİRAAT PORTFÖY BİRİNCİ SERBEST (TL) FON,2.921594,706817380.0,2.0,2065033492.45,-
1281,1688688000000,ZJH,ZİRAAT PORTFÖY V10 SERBEST (DÖVİZ) ÖZEL FON,27.379087,3385999.0,1.0,92705562.89,-
1282,1688688000000,ZJI,ZİRAAT PORTFÖY İKİNCİ SERBEST (TL) FON,2.927043,483359689.0,2.0,1414814564.54,-
1283,1688688000000,ZJL,ZİRAAT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),4.201232,106706000.0,5940.0,448296674.49,-
1284,1688688000000,ZJR,ZİRAAT PORTFÖY TÜRK REASÜRANS SERBEST ÖZEL FON,2.281687,135129979.0,1.0,308324337.58,-
1285,1688688000000,ZJT,ZİRAAT PORTFÖY DURU SERBEST (DÖVİZ) ÖZEL FON,28.35544,19567909.0,1.0,554856662.68,-
1286,1688688000000,ZJV,ZİRAAT PORTFÖY BIST 30 DIŞI YILDIZ PAZAR ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),4.031999,56530200.0,3525.0,227929712.98,-
1287,1688688000000,ZKK,ZİRAAT PORTFÖY KATILIM SERBEST (DÖVİZ-AVRO) FON,25.150254,4998.0,1.0,125700.97,-
1288,1688688000000,ZLG,AK PORTFÖY MARAL SERBEST (DÖVİZ) ÖZEL FON,26.569561,16832812.0,1.0,447240421.62,-
1289,1688688000000,ZLH,ZİRAAT PORTFÖY BIST 100-30 ŞİRKETLERİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON),4.554719,48210800.0,2674.0,219586656.11,-
1290,1688688000000,ZMY,ZİRAAT PORTFÖY METAVERSE VE YENİ TEKNOLOJİLER DEĞİŞKEN FON,2.054251,27072700.0,1379.0,55614132.96,-
1291,1688688000000,ZNF,ZİRAAT PORTFÖY SERBEST (DÖVİZ-AVRO) FON,26.618034,5406.0,1.0,143897.09,-
1292,1688688000000,ZNG,ZİRAAT PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU,1.272644,167161377.0,566.0,212736992.11,-
1293,1688688000000,ZPA,ZİRAAT PORTFÖY SERBEST (DÖVİZ) FON,29.545356,7156276.0,124.0,211434718.89,-
1294,1688688000000,ZPC,ZİRAAT PORTFÖY FON SEPETİ FONU,7.236856,198381062.0,3186.0,1435655270.25,-
1295,1688688000000,ZPE,ZİRAAT PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),12.428425,33991953.836,4126.0,422466459.94,-
1296,1688688000000,ZPF,ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ),9.73422,114608756.0,3379.0,1115626861.56,-
1297,1688688000000,ZPG,ZİRAAT PORTFÖY KİRA SERTİFİKALARI (SUKUK) KATILIM FONU,3.36219,71479697.315,2783.0,240328332.19,-
1298,1688688000000,ZPJ,ZİRAAT PORTFÖY KATILIM SERBEST (TL) FON,1.721772,501557234.0,12.0,863567035.62,-
1299,1688688000000,ZPK,ZİRAAT PORTFÖY KISA VADELİ KİRA SERTİFİKASI KATILIM (TL) FONU,2.558301,766193622.0,10023.0,1960153533.7,-
1300,1688688000000,ZPN,ZİRAAT PORTFÖY BUDİN SERBEST (DÖVİZ) ÖZEL FON,26.782442,32517659.0,1.0,870902329.84,-
1301,1688688000000,ZP1,ZİRAAT PORTFÖY ANTALYA SERBEST (DÖVİZ) ÖZEL FON,26.686856,4428622.0,2.0,118185999.7,-
1302,1688688000000,ZP2,ZİRAAT PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) ÖZEL FON,1.380337,74500000.0,1.0,102835113.42,-
1303,1688688000000,ZP3,ZİRAAT PORTFÖY ÜÇÜNCÜ İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) ÖZEL FON,1.074834,50580941.0,1.0,54366106.25,-
1304,1688688000000,ZP4,ZİRAAT PORTFÖY BAŞAK KISA VADELİ SERBEST (TL) FON,0.932321,115900.0,1.0,108056.06,-
1305,1688688000000,ZP5,ZİRAAT PORTFÖY BAŞAK KISA VADELİ KATILIM SERBEST (TL) FON,0.927971,115900.0,1.0,107551.85,-
1306,1688688000000,ZP6,ZİRAAT PORTFÖY SEDEF KATILIM SERBEST (DÖVİZ - AMERİKAN DOLARI) FON,27.568652,32052883.0,383.0,883654761.22,-
1307,1688688000000,ZP7,ZİRAAT PORTFÖY TE4 SERBEST (DÖVİZ) ÖZEL FON,28.037526,25000000.0,1.0,700938150.89,-
1308,1688688000000,ZP8,ZİRAAT PORTFÖY KEHRİBAR KATILIM SERBEST (TL) FON,1.13735,3597055.0,18.0,4091109.13,-
1309,1688688000000,ZP9,ZİRAAT PORTFÖY AKİK KATILIM SERBEST (DÖVİZ-AVRO) FON,29.024204,8202545.0,233.0,238072336.52,-
1310,1688688000000,ZR2,ZİRAAT PORTFÖY ONİKİNCİ SERBEST (TL) FON,0.747794,100000.0,1.0,74779.41,-
1311,1688688000000,ZR3,ZİRAAT PORTFÖY ONÜÇÜNCÜ SERBEST (TL) FON,0.747794,100000.0,1.0,74779.41,-
1312,1688688000000,ZSA,ZİRAAT PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,0.69125,100000.0,1.0,69124.98,-
1313,1688688000000,ZSB,ZİRAAT PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,2.116368,173812001.0,6.0,367850076.43,-
1314,1688688000000,ZSF,ZİRAAT PORTFÖY S&P/OIC COMCEC (İSEDAK) 50 SHARİAH ŞİRKETLERİ YABANCI HİSSE SENEDİ FONU,25.622655,657945.0,1149.0,16858297.44,-
1315,1688688000000,ZSG,ZİRAAT PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,1.3989,19447800.0,241.0,27205521.35,-
1316,1688688000000,ZSN,ZİRAAT PORTFÖY ÖPY BEŞİNCİ SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,26.331137,12959.0,1.0,341225.2,-
1317,1688688000000,ZTF,ZİRAAT PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ  SERBEST (TL) FON,1.890322,274862095.0,1.0,519577757.79,-
1318,1688688000000,ZUD,ZİRAAT PORTFÖY THE SERBEST ÖZEL FON,1.60029,339239491.0,1.0,542881495.67,-
1319,1688688000000,ZUE,ZİRAAT PORTFÖY TS SERBEST ÖZEL FON,1.594606,278850839.0,1.0,444657237.91,-
1320,1688688000000,ZVB,ATLAS PORTFÖY SERBEST (TL) FON,23.867901,1287726.0,11.0,30735316.8,-
1321,1688688000000,ZVO,ZİRAAT PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,2.202386,267000.0,1.0,588037.13,-
1322,1688688000000,ZYC,ZİRAAT PORTFÖY DÖRDÜNCÜ SERBEST (TL) FON,1.305991,830731180.0,1.0,1084927407.18,-
1323,1688688000000,ZYD,ZİRAAT PORTFÖY BEŞİNCİ SERBEST (TL) FON,1.303242,1836459834.0,1.0,2393351313.5,-
1324,1688688000000,ZZL,ZİRAAT PORTFÖY ONDÖRDÜNCÜ SERBEST FON,24.962042,485239.0,1.0,12112556.41,-
